Date,Close,Volume,EMA10,EMA50,EMA100,ROC12,ROC24,Name,AUD,CAD,EUR,GBP,USD,JPY,ENX,JPXGY,NIKKEI,NYSE,SSE,GOLD,OIL,SILVER
5/21/2020,9284.88,3745270000,9104.84471,8617.254205,8545.260935,-4.257782545,-12.18432548,NASDAQ,1.52,1.39,1.1,1.22,99.37,107.59,76.46,10.42,20552.31,11351.6,2867.92,1721.9,33.92,17.36
5/22/2020,9324.59,3668070000,9144.798399,8644.992864,8560.693193,-3.699143877,-8.674376032,NASDAQ,1.52,1.39,1.1,1.22,99.86,107.63,77.05,10.52,20388.16,11331.97,2813.76,1734.6,33.25,17.69
5/27/2020,9412.36,4489110000,9193.445963,8675.085692,8577.557882,-3.092104424,-10.82810262,NASDAQ,1.5,1.38,1.1,1.23,99.06,107.49,74.4,10.61,21419.23,11837.53,2836.8,1726.8,32.81,17.76
5/28/2020,9368.99,4113660000,9225.36306,8702.297626,8593.229806,-1.885475382,-8.929777916,NASDAQ,1.51,1.38,1.1,1.23,98.38,107.8,75.18,10.6,21916.31,11804.91,2846.22,1728.3,33.71,17.97
5/29/2020,9489.87,4742290000,9273.455231,8733.182817,8610.985057,-5.135159913,-8.848698665,NASDAQ,1.51,1.38,1.11,1.23,98.34,107.64,75.68,10.7,21877.89,11802.95,2852.35,1736.9,35.49,18.5
6/1/2020,9552.05,3847770000,9324.108825,8765.295256,8629.620006,-7.211855047,-10.37808638,NASDAQ,1.5,1.38,1.11,1.23,97.83,107.71,75.91,11,22062.39,11900.24,2915.43,1750.3,35.44,18.83
6/2/2020,9608.38,3990080000,9375.794494,8798.357403,8649.001392,-6.917503263,-13.99975854,NASDAQ,1.47,1.36,1.11,1.25,97.67,107.55,77,11.11,22325.61,12046.41,2921.4,1734,36.81,18.26
6/3/2020,9682.91,4679030000,9431.633677,8833.04574,8669.47483,-6.90236716,-12.26418504,NASDAQ,1.45,1.35,1.12,1.26,97.28,108.81,77.78,11.07,22613.76,12302.19,2923.37,1704.8,37.29,17.96
6/4/2020,9615.81,6141320000,9465.120281,8863.742377,8688.21414,-3.96201672,-11.65850823,NASDAQ,1.44,1.35,1.12,1.26,96.68,109,76.78,11.14,22695.74,12286.98,2919.25,1727.4,37.41,18.06
6/5/2020,9814.08,6607730000,9528.567502,8901.010519,8710.508514,-6.408955297,-12.01905833,NASDAQ,1.44,1.35,1.13,1.26,96.94,109.15,77.51,11.01,22863.73,12641.44,2930.8,1683,39.55,17.48
6/8/2020,9924.75,6197330000,9600.600684,8941.157166,8734.5529,-5.531323207,-12.03647447,NASDAQ,1.43,1.34,1.13,1.27,96.62,109.63,75.59,10.86,23178.1,12836.6,2937.77,1705.1,38.19,17.89
6/9/2020,9953.75,5319450000,9664.80965,8980.866689,8758.695417,-6.719778978,-13.52274268,NASDAQ,1.42,1.34,1.13,1.27,96.32,108.41,73.17,11.07,23091.03,12619.52,2956.11,1721.9,38.94,17.79
6/10/2020,10020.35,5170860000,9729.45335,9021.63074,8783.678676,-6.943470038,-11.28503495,NASDAQ,1.44,1.34,1.13,1.27,95.96,107.8,72.71,11.2,23124.95,12449.22,2943.75,1720.7,39.6,17.8
6/11/2020,9492.73,5300850000,9686.412741,9040.105221,8797.719296,-0.846647908,-5.404872992,NASDAQ,1.44,1.34,1.14,1.27,96.73,106.98,71.85,10.92,22472.91,11659.17,2920.9,1739.8,36.34,17.89
6/12/2020,9588.81,4388990000,9668.666788,9061.623055,8813.384458,-2.29246382,-4.875370354,NASDAQ,1.46,1.36,1.13,1.26,97.32,106.8,71.85,11.3,22305.48,11867.17,2919.74,1737.3,36.26,17.48
6/15/2020,9726.02,4476010000,9679.094645,9087.677837,8831.456449,-2.428022973,-5.487136568,NASDAQ,1.47,1.36,1.13,1.25,96.68,107.31,72.35,11.02,21530.95,11942.91,2890.03,1727.2,37.12,17.4
6/16/2020,9895.87,4669320000,9718.508346,9119.371648,8852.533945,-3.474378705,-9.027200236,NASDAQ,1.44,1.35,1.13,1.26,96.96,107.46,73.58,11.13,22582.21,12161.47,2931.75,1736.5,38.38,17.65
6/17/2020,9910.53,4279700000,9753.421374,9150.397466,8873.484362,-3.048777412,-10.56815327,NASDAQ,1.45,1.35,1.13,1.26,97.16,107.41,76.14,11.04,22455.76,12086.49,2935.87,1735.6,37.96,17.78
6/18/2020,9943.05,4335320000,9787.899306,9181.481879,8894.66388,-2.616299828,-10.05053781,NASDAQ,1.45,1.36,1.12,1.26,97.42,106.89,76,11.17,22355.46,12072.59,2939.32,1731.1,38.84,17.51
6/19/2020,9946.12,6093830000,9816.666705,9211.467687,8915.484793,-3.320993513,-9.366064355,NASDAQ,1.46,1.36,1.12,1.24,97.62,107.01,79.88,11.1,22478.79,11980.12,2967.63,1753,39.75,17.85
6/22/2020,10056.48,4506960000,9860.269122,9244.605425,8938.078758,-2.410386139,-8.170353842,NASDAQ,1.47,1.36,1.12,1.23,97.04,106.83,78.15,11.23,22437.27,12028.91,2965.27,1766.4,40.46,17.9
6/23/2020,10131.37,5755170000,9909.560191,9279.380506,8961.708287,-2.039408293,-9.340000415,NASDAQ,1.44,1.35,1.13,1.25,96.69,106.9,79.61,11.31,22549.05,12077.74,2970.62,1782,40.37,18.06
6/24/2020,9909.17,5589130000,9909.489247,9304.078134,8980.469905,0.449886317,-5.382791899,NASDAQ,1.44,1.35,1.13,1.25,97.15,106.43,79.61,11.17,22534.32,11726.54,2979.55,1775.1,38.01,17.67
6/29/2020,9874.15,4336290000,9903.063929,9326.433893,8998.166541,1.480633776,-5.967804824,NASDAQ,1.46,1.37,1.12,1.23,97.54,107.22,80.84,11.75,21995.04,11777.08,2961.52,1781.2,39.7,18.06
6/30/2020,10058.77,4510190000,9931.374124,9355.152956,9019.16859,-5.627328192,-7.298904339,NASDAQ,1.46,1.37,1.12,1.23,97.39,107.59,81.48,11.54,22288.14,11893.78,2984.67,1800.5,39.27,18.64
7/1/2020,10154.63,4624430000,9971.966102,9386.504997,9041.652974,-5.572039552,-7.309670564,NASDAQ,1.45,1.36,1.12,1.24,97.2,107.99,82.76,11.51,22121.73,11901.55,3025.98,1779.9,39.82,18.22
7/2/2020,10207.63,4038920000,10014.81408,9418.705978,9064.741628,-4.718137315,-8.215815032,NASDAQ,1.45,1.36,1.13,1.25,97.32,107.37,84.45,11.75,22145.96,11991.52,3090.57,1790,40.65,18.32
7/7/2020,10343.89,4337130000,10074.64607,9454.987704,9090.071299,-4.331252556,-8.25627496,NASDAQ,1.43,1.35,1.13,1.25,96.88,107.36,85.08,12.04,22614.69,11990.14,3345.34,1809.9,40.62,18.7
7/8/2020,10492.5,4030210000,10150.61951,9495.674461,9117.842164,-5.546533238,-8.963068859,NASDAQ,1.44,1.36,1.13,1.25,96.43,107.58,85.49,11.91,22438.65,12086.39,3403.44,1820.6,40.9,19.16
7/9/2020,10547.75,4013180000,10222.82505,9536.932325,9146.157171,-5.732976227,-8.905880401,NASDAQ,1.43,1.35,1.13,1.26,96.7,107.28,84.72,12.18,22529.29,11928.63,3450.59,1803.8,39.62,18.96
7/10/2020,10617.44,3537510000,10294.57323,9579.305175,9175.291484,-6.322804744,-8.801839238,NASDAQ,1.44,1.36,1.13,1.26,96.65,107.24,83.53,12.04,22290.81,12075.58,3383.32,1801.9,40.55,19.05
7/13/2020,10390.84,4851880000,10312.07628,9611.13007,9199.361752,-3.217834169,-7.458781003,NASDAQ,1.44,1.36,1.13,1.26,96.46,106.91,84.45,11.93,22784.74,12014.67,3443.29,1814.1,40.1,19.79
7/14/2020,10488.58,4461770000,10344.16786,9645.539871,9224.890826,-3.405704109,-6.430803789,NASDAQ,1.44,1.36,1.13,1.26,96.26,107.28,82.94,11.84,22587.01,12014.67,3414.62,1813.4,40.29,19.53
7/15/2020,10550.49,4647070000,10381.68098,9681.028112,9251.140315,-6.078580237,-5.93090937,NASDAQ,1.43,1.36,1.14,1.26,96.08,107.25,83.44,12.73,22945.5,12391.32,3361.3,1813.8,41.2,19.76
7/16/2020,10473.83,4277760000,10398.43535,9712.118382,9275.351991,-5.725508243,-4.965518822,NASDAQ,1.43,1.35,1.14,1.26,96.35,106.92,84.76,12.66,22770.36,12350.11,3210.1,1800.3,40.75,19.57
7/17/2020,10503.19,4361480000,10417.48165,9743.140798,9299.665615,-4.231285924,-4.597079554,NASDAQ,1.43,1.36,1.14,1.26,95.94,107.28,83.26,13.04,22696.42,12402.74,3214.13,1810,40.59,19.76
7/20/2020,10767.09,4314630000,10481.0468,9783.295669,9328.723524,-5.688259316,-11.83569562,NASDAQ,1.43,1.36,1.14,1.26,95.83,107.09,85.81,13.28,22717.48,12392.98,3314.15,1817.4,40.81,20.19
7/21/2020,10680.36,5350750000,10517.28556,9818.474662,9355.488603,-4.426161665,-10.22016112,NASDAQ,1.42,1.35,1.15,1.27,95.12,107.2,86.64,13.19,22884.22,12508.68,3320.9,1843.9,41.96,21.56
7/22/2020,10706.13,4128960000,10551.62092,9853.284675,9382.233977,-3.383482173,-9.154661862,NASDAQ,1.4,1.34,1.15,1.27,94.97,106.83,87.41,13.13,22751.61,12569.07,3333.16,1865.1,41.9,23.14
7/27/2020,10536.27,4244570000,10548.82984,9880.068414,9405.086175,-0.415422156,-6.07805229,NASDAQ,1.41,1.34,1.17,1.28,93.67,105.99,87.78,13.46,22715.85,12553.13,3205.23,1955.4,41.6,24.5
7/28/2020,10402.09,3894660000,10522.14987,9900.539848,9424.828825,1.400295518,-4.7255888,NASDAQ,1.4,1.33,1.18,1.29,93.76,105.26,86.32,13.04,22657.38,12491.22,3227.96,1963.9,41.04,24.3
7/29/2020,10542.94,4009640000,10525.92989,9925.732011,9446.969641,0.706634013,-5.689968832,NASDAQ,1.4,1.34,1.17,1.29,93.26,105.11,86.73,12.4,22397.11,12669.62,3294.55,1976.7,41.27,24.32
7/30/2020,10587.81,4185810000,10537.18082,9951.695854,9469.560539,-1.860346946,-6.060648992,NASDAQ,1.39,1.33,1.18,1.3,93.02,105.03,86.59,11.92,22339.23,12533.28,3286.82,1966.8,39.92,23.36
7/31/2020,10745.27,4438730000,10575.01522,9982.816409,9494.822112,-2.388865054,-6.410169312,NASDAQ,1.39,1.34,1.19,1.31,93.49,104.68,88.46,11.93,21710,12465.05,3310.01,1985.9,40.27,24.22
8/3/2020,10902.8,4203890000,10634.61245,10018.8942,9522.702863,-3.231371758,-7.075521884,NASDAQ,1.4,1.34,1.18,1.31,93.5,105.87,90.29,11.96,22195.38,12536.81,3367.97,1986.3,41.01,24.42
8/4/2020,10941.17,4016520000,10690.35019,10055.06188,9550.791321,-4.271389623,-9.432263643,NASDAQ,1.4,1.34,1.18,1.31,93.38,106.03,87.59,12.2,22573.66,12612.11,3371.69,2021,41.7,26.03
8/5/2020,10998.4,4160740000,10746.35924,10092.05553,9579.456839,-4.502564009,-10.22194137,NASDAQ,1.39,1.33,1.18,1.31,92.83,105.61,87.96,11.98,22514.85,12731.55,3377.56,2049.3,42.19,26.89
8/6/2020,11108.07,4120000000,10812.12484,10131.89923,9609.726407,-3.069660166,-9.446285448,NASDAQ,1.39,1.33,1.19,1.31,92.79,105.55,87.5,11.88,22418.15,12729.17,3386.46,2069.4,41.95,28.4
8/7/2020,11010.98,4263930000,10848.28032,10166.37299,9637.474003,-3.002639184,-7.777236904,NASDAQ,1.38,1.33,1.19,1.31,93.44,105.58,87.87,11.85,22329.94,12765.84,3354.03,2028,41.22,27.54
8/11/2020,10782.82,4331770000,10836.37844,10190.54738,9660.154121,-0.711223966,-5.334318852,NASDAQ,1.4,1.34,1.17,1.31,93.63,105.99,84.99,11.86,22750.24,12849.43,3340.29,1946.3,41.61,26.05
8/12/2020,11012.24,3745230000,10868.35327,10222.77062,9686.928099,-4.322190581,-6.069155776,NASDAQ,1.4,1.33,1.17,1.31,93.44,106.52,87.46,12.06,22843.96,12974.83,3319.27,1949,42.67,25.98
8/13/2020,11042.5,3480470000,10900.01631,10254.91687,9713.771107,-5.799501924,-4.980756169,NASDAQ,1.4,1.32,1.18,1.3,93.34,106.82,89.92,12.28,23249.61,12919.15,3320.73,1970.4,42.24,27.72
8/14/2020,11019.3,3514260000,10921.70426,10284.89268,9739.623164,-4.322960624,-4.279309938,NASDAQ,1.4,1.32,1.18,1.31,93.1,106.99,89.79,12.27,23289.36,12902.5,3360.1,1949.8,42.01,26.09
8/17/2020,11129.73,3214870000,10959.52712,10318.02355,9767.150032,-4.869120814,-4.602896926,NASDAQ,1.39,1.33,1.19,1.31,92.85,106.55,91.29,12.26,23096.75,12936.11,3438.8,1998.7,42.89,27.67
8/18/2020,11210.84,3228590000,11005.22037,10353.03596,9795.737953,-4.152855629,-7.314349326,NASDAQ,1.39,1.32,1.19,1.31,92.27,106,91.75,12.6,23051.08,12910.33,3451.09,2013.1,42.89,28.08
8/19/2020,11146.46,3496480000,11030.9003,10384.15063,9822.484924,-2.185985506,-5.902142923,NASDAQ,1.38,1.32,1.19,1.33,92.89,105.22,93.39,12.77,23110.61,12859.88,3408.13,1970.3,42.93,27.34
8/20/2020,11264.95,4215130000,11073.45479,10418.69178,9851.048589,-2.874224919,-6.342327307,NASDAQ,1.39,1.32,1.18,1.31,92.79,106.08,91.75,12.88,22880.62,12812.86,3363.9,1946.5,42.58,27.15
8/21/2020,11311.8,3929290000,11116.79029,10453.71564,9879.974359,-2.770558178,-7.407928004,NASDAQ,1.39,1.32,1.19,1.32,93.25,105.67,92.48,12.77,22920.3,12809.07,3380.68,1947,42.34,26.73
8/24/2020,11379.72,3907310000,11164.59569,10490.02953,9909.672293,-2.387141336,-7.702562102,NASDAQ,1.4,1.32,1.18,1.31,93.3,105.88,92.84,12.65,22985.51,12972.88,3385.64,1939.2,42.62,26.61
8/25/2020,11466.47,3475280000,11219.48193,10528.32132,9940.49997,-3.972364642,-6.099348797,NASDAQ,1.39,1.32,1.18,1.31,93.02,105.99,92.94,12.68,23296.77,13001.99,3373.58,1923.1,43.35,26.27
8/26/2020,11665.06,3471520000,11300.49612,10572.8993,9974.649674,-7.56309869,-8.441448222,NASDAQ,1.39,1.32,1.18,1.32,93.01,106.4,93.57,12.78,23290.86,13042.54,3329.74,1952.5,43.39,27.45
8/27/2020,11625.34,3547400000,11359.55865,10614.17149,10007.33661,-5.273824249,-7.906951539,NASDAQ,1.38,1.31,1.18,1.32,93.01,105.86,92.75,12.73,23208.86,13068.81,3350.11,1932.6,43.04,27.03
8/28/2020,11695.63,3012980000,11420.66253,10656.58162,10040.76816,-5.584393487,-9.912762288,NASDAQ,1.38,1.31,1.18,1.32,92.37,106.64,92.66,12.8,22882.65,13170.96,3403.81,1974.9,42.97,27.79
8/31/2020,11775.46,3612050000,11485.17116,10700.45921,10075.1185,-6.421490116,-11.66298387,NASDAQ,1.36,1.31,1.19,1.34,92.14,105.54,92.94,12.9,23139.76,13045.6,3395.68,1978.6,42.61,28.59
9/1/2020,11939.67,3511060000,11567.80731,10749.05571,10112.04031,-6.783604572,-11.69822952,NASDAQ,1.35,1.3,1.19,1.34,92.34,106,93.48,13.02,23138.07,13113.74,3410.61,1978.9,42.76,28.65
9/2/2020,12056.44,3982360000,11656.64962,10800.32568,10150.54327,-7.013678996,-12.18129066,NASDAQ,1.36,1.31,1.19,1.34,92.85,105.9,94.85,13.44,23247.15,13276.74,3404.8,1944.7,41.51,27.4
9/3/2020,11458.1,4465010000,11620.54969,10826.12075,10176.43549,-2.719822658,-6.221188504,NASDAQ,1.36,1.3,1.18,1.34,92.74,106.21,91.84,13.12,23465.53,12966.14,3384.98,1937.8,41.37,26.88
9/4/2020,11313.13,4284440000,11564.6552,10845.21916,10198.94429,-0.425876835,-3.627024528,NASDAQ,1.38,1.31,1.18,1.33,92.72,106.09,90.15,13.23,23205.43,12966.14,3355.37,1934.3,39.77,26.71
9/9/2020,11141.56,3550660000,11487.7288,10856.84036,10217.60995,1.527972743,-1.798581168,NASDAQ,1.39,1.32,1.18,1.3,93.26,105.97,93.12,13.42,23032.54,12885.8,3254.63,1954.9,38.05,27.08
9/10/2020,10919.59,3840010000,11384.43084,10859.30113,10231.51054,4.213802899,0.721730395,NASDAQ,1.37,1.32,1.18,1.3,93.34,106.23,91.29,13.64,23235.47,12706.69,3234.82,1964.3,37.3,27.29
9/11/2020,10853.55,3630250000,11287.90705,10859.0756,10243.82815,5.647184562,2.345039181,NASDAQ,1.38,1.32,1.18,1.28,93.33,106.14,92.84,14.16,23406.49,12773.04,3260.35,1947.9,37.33,26.86
9/14/2020,11056.65,3737610000,11245.86031,10866.82362,10259.92364,5.502661294,-0.413054587,NASDAQ,1.37,1.32,1.18,1.28,93.07,106.14,90.56,13.76,23559.3,12932.69,3278.81,1963.7,37.26,27.36
9/15/2020,11190.32,3786110000,11235.76207,10879.50975,10278.34733,3.887467025,-3.641540188,NASDAQ,1.37,1.32,1.19,1.28,93.05,105.71,91.11,13.73,23454.89,12967.18,3295.68,1966.2,38.28,27.46
9/16/2020,11050.47,3678020000,11202.07261,10886.21407,10293.63688,5.83830371,-0.345958136,NASDAQ,1.37,1.32,1.18,1.29,93.21,105.38,90.29,13.86,23475.53,12997.86,3283.92,1970.5,40.16,27.48
9/17/2020,10910.28,3740110000,11149.0194,10887.15783,10305.84764,7.929952302,1.211884571,NASDAQ,1.37,1.32,1.18,1.3,92.97,105.06,89.56,13.83,23319.37,12948.45,3270.44,1949.9,40.97,27.1
9/18/2020,10793.28,5759090000,11084.33951,10883.47635,10315.49976,10.62133105,2.094080761,NASDAQ,1.37,1.32,1.18,1.3,92.93,104.7,93.39,13.6,23360.3,12833.57,3338.09,1962.1,41.11,27.13
9/23/2020,10632.99,4097320000,11002.27596,10873.65336,10321.7867,13.38710936,4.671686891,NASDAQ,1.39,1.33,1.17,1.27,94.39,105.03,92.02,13.68,23346.49,12359.16,3279.71,1868.4,39.93,23.11
9/24/2020,10672.27,4086360000,10942.27488,10865.75597,10328.72696,7.363288223,5.046442791,NASDAQ,1.41,1.34,1.17,1.27,94.35,105.3,91.93,13.99,23087.82,12365.54,3223.18,1876.9,40.31,23.2
9/25/2020,10913.56,3785270000,10937.05399,10867.63064,10340.30782,3.661225118,2.134042421,NASDAQ,1.42,1.34,1.17,1.28,94.58,105.43,93.3,13.92,23204.62,12485.38,3219.42,1866.3,40.25,23.09
9/28/2020,11117.53,3591740000,10969.86781,10877.43061,10355.69835,0.216145133,1.326013962,NASDAQ,1.42,1.34,1.16,1.28,94.26,105.57,95.13,13.93,23511.62,12677.54,3217.53,1882.3,40.6,23.6
9/29/2020,11085.25,3389040000,10990.84639,10885.58039,10370.14492,-1.494418258,2.043706727,NASDAQ,1.41,1.34,1.17,1.29,93.89,105.43,96.13,14.13,23539.1,12602.64,3224.36,1903.2,39.29,24.45
9/30/2020,11167.51,4260630000,11022.96705,10896.63646,10385.93433,-2.811369768,1.900244549,NASDAQ,1.4,1.34,1.17,1.29,93.89,105.66,97.59,13.9,23185.12,12701.89,3218.05,1895.5,40.22,23.49
10/9/2020,11579.94,3504230000,11124.23486,10923.43267,10409.57801,-4.518935331,-0.979884179,NASDAQ,1.39,1.32,1.18,1.29,93.06,106.02,89.47,13.17,23619.69,13252.62,3272.08,1926.2,40.6,25.11
10/12/2020,11876.26,3885030000,11260.9667,10960.79845,10438.62121,-5.775724007,-1.778337625,NASDAQ,1.38,1.31,1.18,1.3,93.07,105.63,87.28,13.15,23558.69,13324.87,3358.47,1928.9,39.43,25.27
10/13/2020,11863.9,3634130000,11370.59094,10996.2142,10466.84456,-6.856345721,-2.01080589,NASDAQ,1.39,1.31,1.18,1.31,93.53,105.34,87.5,13.15,23601.78,13211.95,3359.75,1894.6,40.2,24.13
10/14/2020,11768.73,3410410000,11442.97986,11026.50893,10492.62447,-7.294329974,-0.62113754,NASDAQ,1.4,1.31,1.17,1.29,93.38,105.47,89.19,13.22,23626.73,13143.16,3340.78,1907.3,41.04,24.4
10/15/2020,11713.87,3325270000,11492.23261,11053.46427,10516.80754,-7.85897402,0.525786952,NASDAQ,1.4,1.31,1.17,1.3,93.86,105.14,87.91,13.01,23507.23,13137.25,3332.18,1908.9,40.96,24.22
10/16/2020,11671.56,3166980000,11524.83759,11077.70332,10539.67393,-8.898296372,2.297122236,NASDAQ,1.41,1.32,1.17,1.29,93.68,105.36,89.19,12.78,23410.63,13169.32,3336.36,1906.4,40.88,24.41
10/19/2020,11478.88,3477410000,11516.48167,11093.43574,10558.27207,-7.026905064,5.031501331,NASDAQ,1.41,1.32,1.17,1.29,93.43,105.43,88.55,12.81,23671.13,13018.51,3312.67,1911.7,40.83,24.7
10/20/2020,11516.49,3510040000,11516.48318,11110.0261,10577.24668,-5.235362511,-0.507012119,NASDAQ,1.42,1.32,1.18,1.29,93.07,105.47,88.64,12.7,23567.04,13092.16,3328.1,1915.4,41.46,24.98
10/21/2020,11484.69,3467310000,11510.7026,11124.7188,10595.21586,-3.196951768,-1.493814809,NASDAQ,1.42,1.31,1.18,1.3,92.61,105.48,87.69,12.58,23639.46,13040.13,3325.02,1929.5,40.03,25.24
10/22/2020,11506.01,3434040000,11509.8494,11139.6714,10613.25138,-3.656871496,-3.167475085,NASDAQ,1.41,1.32,1.19,1.31,92.95,104.68,85.54,12.52,23474.27,13145.92,3312.5,1904.6,40.64,24.71
10/23/2020,11548.28,3145570000,11516.83678,11155.69527,10631.7668,-3.297200968,-5.444014174,NASDAQ,1.4,1.31,1.18,1.31,92.77,104.92,85.4,12.53,23516.59,13199.86,3278,1905.2,39.85,24.68
10/26/2020,11358.94,3205100000,11488.12828,11163.66565,10646.16627,1.945604079,-4.449270795,NASDAQ,1.4,1.31,1.18,1.31,93.05,104.68,83.71,12.18,23494.34,12936.39,3251.12,1905.7,38.56,24.42
10/27/2020,11431.35,3104770000,11477.80495,11174.16307,10661.71446,3.892016254,-3.277828078,NASDAQ,1.41,1.32,1.18,1.3,92.94,104.83,84.26,12.27,23485.8,12817.87,3254.32,1911.9,39.57,24.57
10/28/2020,11004.87,3930690000,11391.81678,11167.52413,10668.50962,7.805907748,1.685163023,NASDAQ,1.4,1.32,1.18,1.3,93.41,104.54,80.61,12.26,23418.51,12415.42,3269.24,1879.2,37.39,23.36
10/29/2020,11185.59,3244190000,11354.321,11168.23259,10678.74884,5.213314631,-1.207982771,NASDAQ,1.42,1.33,1.17,1.3,93.96,104.32,82.89,12.45,23331.94,12502.29,3272.73,1868,36.17,23.36
10/30/2020,10911.59,3671600000,11273.82446,11158.16818,10683.35956,7.352548987,-0.012005583,NASDAQ,1.42,1.33,1.17,1.29,94.04,104.55,81.75,12.22,22977.13,12429.33,3224.53,1879.9,35.79,23.65
11/2/2020,10957.61,3209000000,11216.33092,11150.30315,10688.79026,6.515563157,-1.499688344,NASDAQ,1.43,1.34,1.16,1.29,94.05,104.58,81.66,12.16,23295.48,12662.17,3225.12,1892.5,36.81,24.03
11/4/2020,11590.78,3620760000,11284.41257,11167.57675,10706.65144,-0.965422517,-8.263378306,NASDAQ,1.39,1.31,1.18,1.31,93.41,104.55,86.59,11.95,23695.23,12978.95,3277.44,1896.2,39.15,23.89
11/5/2020,11890.93,3848160000,11394.68847,11195.94355,10730.1025,-3.148954707,-10.2486517,NASDAQ,1.39,1.31,1.17,1.3,92.53,104.44,84.58,12.11,24105.28,13199.12,3320.13,1946.8,38.79,25.19
11/6/2020,11895.23,4183220000,11485.69602,11223.36655,10753.17433,-3.451299386,-8.25263572,NASDAQ,1.38,1.31,1.18,1.31,92.23,103.6,84.76,12.32,24325.23,13218.67,3312.16,1951.7,37.14,25.66
11/9/2020,11713.78,5863900000,11527.16583,11242.59845,10772.19623,-1.773722914,-5.09015877,NASDAQ,1.37,1.3,1.19,1.32,92.73,103.25,83.4,12.48,24839.84,13611.65,3373.73,1854.4,40.29,23.7
11/10/2020,11553.86,4736560000,11532.01932,11254.80478,10787.67472,-0.048295548,-4.055873968,NASDAQ,1.37,1.3,1.18,1.32,92.75,105.14,79.74,12.07,24905.59,13707.99,3360.15,1876.4,41.36,24.46
11/11/2020,11786.43,3854680000,11578.27581,11275.65283,10807.45205,-3.626967623,-5.251123538,NASDAQ,1.37,1.3,1.18,1.33,93.04,105.26,81.62,11.83,25349.6,13724.78,3342.2,1861.6,41.45,24.27
11/12/2020,11709.59,3886670000,11602.15111,11292.66997,10825.31617,-2.376172009,-1.107212123,NASDAQ,1.37,1.31,1.18,1.32,92.96,105.42,82.71,11.5,25520.88,13551.47,3338.68,1873.3,41.12,24.31
11/13/2020,11829.29,3654230000,11643.44909,11313.7139,10845.19684,-6.969310922,0.397065251,NASDAQ,1.38,1.31,1.18,1.31,92.76,105.09,82.16,11.53,25385.87,13761.32,3310.1,1886.2,40.13,24.78
11/16/2020,11924.13,4172570000,11694.48199,11337.65178,10866.56185,-6.193659412,-0.505110226,NASDAQ,1.37,1.31,1.18,1.32,92.57,104.68,81.25,11.46,25906.93,13982.19,3346.97,1887.8,41.34,24.8
11/17/2020,11899.34,4145030000,11731.7289,11359.67877,10887.0129,-8.300880553,-1.097623902,NASDAQ,1.37,1.31,1.19,1.32,92.42,104.54,80.06,11.18,26014.62,13949.1,3339.9,1885.1,41.43,24.65
11/18/2020,11801.6,4731420000,11744.43273,11377.00902,10905.12354,-7.151487934,-0.74337378,NASDAQ,1.37,1.31,1.19,1.33,92.32,104.18,80.61,11.07,25728.14,13808.65,3347.3,1873.9,41.82,24.45
11/19/2020,11904.71,5385190000,11773.57405,11397.70317,10924.91733,-2.637023497,-1.958468539,NASDAQ,1.37,1.31,1.18,1.33,92.29,103.89,81.48,11.4,25634.34,13863.23,3363.09,1861.5,41.74,24.05
11/20/2020,11854.97,5350970000,11788.37332,11415.6352,10943.33421,0.303332695,-3.17242473,NASDAQ,1.38,1.31,1.19,1.32,92.39,103.82,81.75,11.6,25527.37,13827,3377.73,1872.4,42.15,24.36
11/24/2020,12036.79,6339580000,11833.53999,11439.99422,10964.9868,-1.176061059,-4.32258102,NASDAQ,1.37,1.31,1.18,1.33,92.23,104.53,79.29,11.94,26165.59,14249.5,3402.82,1810.9,44.91,23.3
11/25/2020,12094.4,4448640000,11880.96908,11465.65719,10987.35142,-3.147076333,-5.041258764,NASDAQ,1.36,1.3,1.19,1.34,91.99,104.51,80.57,11.93,26296.86,14191.58,3362.33,1811.2,45.71,23.36
11/30/2020,12198.74,7760390000,11938.74561,11494.40553,11011.33931,-5.286447617,-5.678701243,NASDAQ,1.35,1.3,1.2,1.33,91.87,104.08,81.25,12.26,26433.62,14006.46,3391.76,1780.9,45.34,22.59
12/1/2020,12355.11,6512420000,12014.44823,11528.15865,11037.94864,-4.602791881,-6.530334412,NASDAQ,1.36,1.3,1.19,1.33,91.31,104.3,81.39,12.78,26787.54,14146.64,3451.94,1818.9,44.55,24.09
12/2/2020,12349.37,5194960000,12075.3431,11560.36302,11063.91738,-5.180669135,-8.020085235,NASDAQ,1.35,1.29,1.21,1.34,91.12,104.31,82.53,12.56,26800.98,14188.24,3449.38,1830.2,45.28,24.08
12/3/2020,12377.18,5209980000,12130.22253,11592.39506,11089.92258,-4.42661414,-7.641724529,NASDAQ,1.35,1.29,1.21,1.34,90.71,104.46,81.8,12.12,26809.37,14217.18,3442.14,1841.1,45.64,24.14
12/4/2020,12464.23,5086900000,12190.95116,11626.58466,11117.13658,-4.333199885,-11.70838471,NASDAQ,1.34,1.29,1.21,1.35,90.7,103.82,80.93,12.52,26751.24,14417.33,3444.58,1840,46.26,24.25
12/7/2020,12519.95,4771820000,12250.76913,11661.6186,11144.91507,-4.956968678,-10.65787004,NASDAQ,1.35,1.28,1.21,1.34,90.79,104.2,80.79,12.39,26547.44,14354.97,3416.6,1866,45.76,24.79
